"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_FixationCross","","html-keyboard-response","504","389768","0.0-12.0-2.0-2.0-0.52","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 32%; padding-top: 49%; padding-bottom: 50%"">+</p>","null","","","","","","912","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","505","390316","0.0-12.0-2.0-2.0-1.52","","","","","","","","","","","","","","","","","","","","","547","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_4.50000_0.20298.png","arrowleft","","","","","","","VerticalHorizontal_4.50000_0.20298.png","A","arrowleft","VerticalHorizontal","4.5000000000","0.2029800000","389768","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 32%; padding-top: 49%; padding-bottom: 50%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","53"
"","IG_FixationCross","","html-keyboard-response","506","391350","0.0-12.0-2.0-2.0-0.53","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 13%; padding-right: 14%; padding-top: 7%; padding-bottom: 22%"">+</p>","null","","","","","","1032","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","507","391973","0.0-12.0-2.0-2.0-1.53","","","","","","","","","","","","","","","","","","","","","622","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-22.500_-0.0581.png","arrowleft","","","","","","","VerticalHorizontal_-22.500_-0.0581.png","A","arrowright","VerticalHorizontal","-22.50000000","-0.058100000","391350","<p style=""color: black; font-size: 80px; padding-left: 13%; padding-right: 14%; padding-top: 7%; padding-bottom: 22%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","54"
"","IG_FixationCross","","html-keyboard-response","508","392857","0.0-12.0-2.0-2.0-0.54","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 30%; padding-right: 24%; padding-top: 29%; padding-bottom: 9%"">+</p>","null","","","","","","883","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","509","393446","0.0-12.0-2.0-2.0-1.54","","","","","","","","","","","","","","","","","","","","","588","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-13.500_-0.3000.png","arrowleft","","","","","","","VerticalHorizontal_-13.500_-0.3000.png","A","arrowright","VerticalHorizontal","-13.50000000","-0.300000000","392857","<p style=""color: black; font-size: 80px; padding-left: 30%; padding-right: 24%; padding-top: 29%; padding-bottom: 9%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","55"
"","IG_FixationCross","","html-keyboard-response","510","394240","0.0-12.0-2.0-2.0-0.55","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 41%; padding-right: 22%; padding-top: 15%; padding-bottom: 29%"">+</p>","null","","","","","","792","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","511","394718","0.0-12.0-2.0-2.0-1.55","","","","","","","","","","","","","","","","","","","","","478","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-13.500_0.20298.png","arrowleft","","","","","","","VerticalHorizontal_-13.500_0.20298.png","A","arrowleft","VerticalHorizontal","-13.50000000","0.2029800000","394240","<p style=""color: black; font-size: 80px; padding-left: 41%; padding-right: 22%; padding-top: 15%; padding-bottom: 29%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","56"
"","IG_FixationCross","","html-keyboard-response","512","395621","0.0-12.0-2.0-2.0-0.56","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 45%; padding-right: 47%; padding-top: 10%; padding-bottom: 23%"">+</p>","null","","","","","","901","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","513","396169","0.0-12.0-2.0-2.0-1.56","","","","","","","","","","","","","","","","","","","","","548","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_22.5000_-0.12339.png","arrowright","","","","","","","VerticalHorizontal_22.5000_-0.12339.png","A","arrowright","VerticalHorizontal","22.500000000","-0.123390000","395621","<p style=""color: black; font-size: 80px; padding-left: 45%; padding-right: 47%; padding-top: 10%; padding-bottom: 23%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","57"
"","IG_FixationCross","","html-keyboard-response","514","397191","0.0-12.0-2.0-2.0-0.57","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 1%; padding-right: 21%; padding-top: 27%; padding-bottom: 37%"">+</p>","null","","","","","","1020","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","515","397740","0.0-12.0-2.0-2.0-1.57","","","","","","","","","","","","","","","","","","","","","548","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_31.5000_0.05810.png","arrowright","","","","","","","VerticalHorizontal_31.5000_0.05810.png","A","arrowleft","VerticalHorizontal","31.500000000","0.0581000000","397191","<p style=""color: black; font-size: 80px; padding-left: 1%; padding-right: 21%; padding-top: 27%; padding-bottom: 37%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","58"
"","IG_FixationCross","","html-keyboard-response","516","398744","0.0-12.0-2.0-2.0-0.58","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 12%; padding-top: 24%; padding-bottom: 48%"">+</p>","null","","","","","","1002","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","517","399308","0.0-12.0-2.0-2.0-1.58","","","","","","","","","","","","","","","","","","","","","563","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-22.500_-0.3000.png","arrowleft","","","","","","","VerticalHorizontal_-22.500_-0.3000.png","A","arrowright","VerticalHorizontal","-22.50000000","-0.300000000","398744","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 12%; padding-top: 24%; padding-bottom: 48%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","59"
"","IG_FixationCross","","html-keyboard-response","518","400261","0.0-12.0-2.0-2.0-0.59","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 40%; padding-right: 46%; padding-top: 1%; padding-bottom: 8%"">+</p>","null","","","","","","952","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","519","400814","0.0-12.0-2.0-2.0-1.59","","","","","","","","","","","","","","","","","","","","","552","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-13.500_-0.20298.png","arrowleft","","","","","","","VerticalHorizontal_-13.500_-0.20298.png","A","arrowright","VerticalHorizontal","-13.50000000","-0.202980000","400261","<p style=""color: black; font-size: 80px; padding-left: 40%; padding-right: 46%; padding-top: 1%; padding-bottom: 8%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","60"
"","IG_FixationCross","","html-keyboard-response","520","401894","0.0-12.0-2.0-2.0-0.60","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 11%; padding-right: 18%; padding-top: 39%; padding-bottom: 18%"">+</p>","null","","","","","","1077","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","521","402495","0.0-12.0-2.0-2.0-1.60","","","","","","","","","","","","","","","","","","","","","601","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_22.5000_0.12339.png","arrowleft","","","","","","","VerticalHorizontal_22.5000_0.12339.png","A","arrowleft","VerticalHorizontal","22.500000000","0.1233900000","401894","<p style=""color: black; font-size: 80px; padding-left: 11%; padding-right: 18%; padding-top: 39%; padding-bottom: 18%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","61"
"","IG_FixationCross","","html-keyboard-response","522","403312","0.0-12.0-2.0-2.0-0.61","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 0%; padding-right: 23%; padding-top: 8%; padding-bottom: 9%"">+</p>","null","","","","","","815","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","523","403900","0.0-12.0-2.0-2.0-1.61","","","","","","","","","","","","","","","","","","","","","588","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-40.500_0.30000.png","arrowleft","","","","","","","VerticalHorizontal_-40.500_0.30000.png","A","arrowleft","VerticalHorizontal","-40.50000000","0.3000000000","403312","<p style=""color: black; font-size: 80px; padding-left: 0%; padding-right: 23%; padding-top: 8%; padding-bottom: 9%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","62"
"","IG_FixationCross","","html-keyboard-response","524","404643","0.0-12.0-2.0-2.0-0.62","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 2%; padding-top: 50%; padding-bottom: 32%"">+</p>","null","","","","","","741","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","525","405424","0.0-12.0-2.0-2.0-1.62","","","","","","","","","","","","","","","","","","","","","780","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-13.500_-0.12339.png","arrowright","","","","","","","VerticalHorizontal_-13.500_-0.12339.png","A","arrowright","VerticalHorizontal","-13.50000000","-0.123390000","404643","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 2%; padding-top: 50%; padding-bottom: 32%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","63"
"","IG_FixationCross","","html-keyboard-response","526","406248","0.0-12.0-2.0-2.0-0.63","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 44%; padding-right: 41%; padding-top: 5%; padding-bottom: 49%"">+</p>","null","","","","","","823","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","527","406923","0.0-12.0-2.0-2.0-1.63","","","","","","","","","","","","","","","","","","","","","675","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-13.500_0.12339.png","arrowright","","","","","","","VerticalHorizontal_-13.500_0.12339.png","A","arrowleft","VerticalHorizontal","-13.50000000","0.1233900000","406248","<p style=""color: black; font-size: 80px; padding-left: 44%; padding-right: 41%; padding-top: 5%; padding-bottom: 49%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","64"
"","IG_FixationCross","","html-keyboard-response","528","407933","0.0-12.0-2.0-2.0-0.64","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 12%; padding-right: 7%; padding-top: 9%; padding-bottom: 29%"">+</p>","null","","","","","","1008","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","529","408468","0.0-12.0-2.0-2.0-1.64","","","","","","","","","","","","","","","","","","","","","535","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_22.5000_0.20298.png","arrowleft","","","","","","","VerticalHorizontal_22.5000_0.20298.png","A","arrowleft","VerticalHorizontal","22.500000000","0.2029800000","407933","<p style=""color: black; font-size: 80px; padding-left: 12%; padding-right: 7%; padding-top: 9%; padding-bottom: 29%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","65"
"","IG_FixationCross","","html-keyboard-response","530","409282","0.0-12.0-2.0-2.0-0.65","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 14%; padding-top: 40%; padding-bottom: 45%"">+</p>","null","","","","","","811","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","531","409802","0.0-12.0-2.0-2.0-1.65","","","","","","","","","","","","","","","","","","","","","520","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_13.5000_0.05810.png","arrowright","","","","","","","VerticalHorizontal_13.5000_0.05810.png","A","arrowleft","VerticalHorizontal","13.500000000","0.0581000000","409282","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 14%; padding-top: 40%; padding-bottom: 45%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","66"
"","IG_FixationCross","","html-keyboard-response","532","410444","0.0-12.0-2.0-2.0-0.66","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 32%; padding-top: 13%; padding-bottom: 48%"">+</p>","null","","","","","","641","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","533","410998","0.0-12.0-2.0-2.0-1.66","","","","","","","","","","","","","","","","","","","","","553","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_4.50000_0.12339.png","arrowright","","","","","","","VerticalHorizontal_4.50000_0.12339.png","A","arrowleft","VerticalHorizontal","4.5000000000","0.1233900000","410444","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 32%; padding-top: 13%; padding-bottom: 48%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","3","67"
"","IG_FixationCross","","html-keyboard-response","534","411612","0.0-12.0-2.0-2.0-0.67","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 41%; padding-right: 31%; padding-top: 39%; padding-bottom: 18%"">+</p>","null","","","","","","613","","","","","","","","","","","","","",""
