"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_FixationCross","","html-keyboard-response","60","87319","0.0-11.0-3.0-2.0-0.3","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 30%; padding-right: 34%; padding-top: 5%; padding-bottom: 8%"">+</p>","null","","","","","","738","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","61","88272","0.0-11.0-3.0-2.0-1.3","","","","","","","","","","","","","","","","","","","","","953","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-4.5000_0.90000.png","arrowright","","","","","","","VerticalHorizontal_-4.5000_0.90000.png","Practice","arrowleft","VerticalHorizontal","-4.500000000","0.9000000000","87319","<p style=""color: black; font-size: 80px; padding-left: 30%; padding-right: 34%; padding-top: 5%; padding-bottom: 8%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","20"
"","IG_FixationCross","","html-keyboard-response","62","88966","0.0-11.0-3.0-2.0-0.4","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 5%; padding-right: 6%; padding-top: 27%; padding-bottom: 38%"">+</p>","null","","","","","","692","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","63","89810","0.0-11.0-3.0-2.0-1.4","","","","","","","","","","","","","","","","","","","","","843","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-4.5000_-0.9000.png","arrowright","","","","","","","VerticalHorizontal_-4.5000_-0.9000.png","Practice","arrowright","VerticalHorizontal","-4.500000000","-0.900000000","88966","<p style=""color: black; font-size: 80px; padding-left: 5%; padding-right: 6%; padding-top: 27%; padding-bottom: 38%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","21"
"","IG_FixationCross","","html-keyboard-response","64","90750","0.0-11.0-3.0-2.0-0.5","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 9%; padding-top: 1%; padding-bottom: 15%"">+</p>","null","","","","","","938","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","65","91395","0.0-11.0-3.0-2.0-1.5","","","","","","","","","","","","","","","","","","","","","644","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-33.000_0.90000.png","arrowleft","","","","","","","VerticalHorizontal_-33.000_0.90000.png","Practice","arrowleft","VerticalHorizontal","-33.00000000","0.9000000000","90750","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 9%; padding-top: 1%; padding-bottom: 15%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","22"
"","IG_FixationCross","","html-keyboard-response","66","92370","0.0-11.0-3.0-2.0-0.6","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 6%; padding-top: 30%; padding-bottom: 24%"">+</p>","null","","","","","","973","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","67","92993","0.0-11.0-3.0-2.0-1.6","","","","","","","","","","","","","","","","","","","","","622","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-33.000_-0.9000.png","arrowleft","","","","","","","VerticalHorizontal_-33.000_-0.9000.png","Practice","arrowright","VerticalHorizontal","-33.00000000","-0.900000000","92370","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 6%; padding-top: 30%; padding-bottom: 24%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","23"
"","IG_FixationCross","","html-keyboard-response","68","93967","0.0-11.0-3.0-2.0-0.7","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 12%; padding-right: 50%; padding-top: 36%; padding-bottom: 22%"">+</p>","null","","","","","","972","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","69","94434","0.0-11.0-3.0-2.0-1.7","","","","","","","","","","","","","","","","","","","","","466","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_33.0000_0.90000.png","arrowleft","","","","","","","VerticalHorizontal_33.0000_0.90000.png","Practice","arrowleft","VerticalHorizontal","33.000000000","0.9000000000","93967","<p style=""color: black; font-size: 80px; padding-left: 12%; padding-right: 50%; padding-top: 36%; padding-bottom: 22%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","24"
"","IG_PracticeResults","","html-button-response","70","97698","0.0-11.0-3.0-3.0","","","","","","","","","","","","","","","","","","","","","3263","<p style='color:rgb(76,175,80);'>Réponses correctes:<b>62.50%</b></p><hr><p style='color:rgb(139, 195, 74);'>Temps de réaction:<b>671.75</b> ms.</p>","0","","","","","","","","","","","","","","","","","","","",""
"","IG_PracticeDebrief","","html-button-response","71","101084","0.0-11.0-4.0","","","","","","","","","","","","","","","","","","","","","2884","<h1>Entraînement terminé</h1><p>Dans la phase suivante, il va y avoir plus d'essais, dont certains pourraient être plus difficiles.<br>De plus, après chaque bloc d'illusion, un <b>score</b> sera calculé sur la base de votre vitesse (le temps que vous avez mis à répondre) et de votre précision (votre nombre d'erreurs).</p><p><i>Essayez de maintenir un score élevé!</i></p><br><p>Notez que ça peut être <i>vraiment</i> difficile parfois, de manière à ce que vous deviez vous fier à votre <b>intuition</b> et vos ressentis pour répondre aussi vite que possible sans faire d'erreur.</p><p>Chaque bloc d'illusion sera répété deux fois (de manière à ce que vous puissiez améliorer votre score), mais l'ordre des blocs est aléatoire.</p><p>Souvenez-vous, vous devez être aussi <b>rapide</b> et <b>précis</b> que possible. Bonne chance!</p><br>","0","","","","","","","","","","","","","","","","","","","",""
"true","IG_Preload","","preload","72","101600","0.0-12.0-0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","IG_Instructions","","html-keyboard-response","73","102941","0.0-12.0-0.0-1.0","","","","","","","","","","","","","","","","","","","","","1340","<p>Dans cette partie, deux lignes horizontales rouges vont apparaître l'une au dessus de l'autre.</p><p>Vous devez sélectionner quelle <b>ligne est la plus longue</b> aussi rapidement que vous pouvez sans faire d'erreurs.</p><p>Ne soyez pas distrait par les croix noires à la fin des lignes rouges!</p><p>Appuyez sur <b>la flèche HAUT ou BAS</b> pour indiquer où est la plus longue <b>ligne rouge</b>.</p><div style='float: center'><img src='https://realitybending.github.io/IllusionGame/v3//images/MullerLyer_Demo.png' height='200'></img><p><img src='https://realitybending.github.io/IllusionGame/v3//images/answer_updown_keyboard.PNG' height='100'></img></p><p class='small'Dans cet exemple, la réponse correcte est la <b>flèche HAUT</b>.</p></div><p>Êtes-vous prêt? <b>Appuyer sur la touche ENTRÉE pour démarrer</b></p>","enter","","","","","","","","","","","","","","","","","","","",""
"","IG_FixationCross","","html-keyboard-response","74","104390","0.0-12.0-0.0-2.0-0.0","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 4%; padding-top: 5%; padding-bottom: 32%"">+</p>","null","","","","","","945","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","75","105121","0.0-12.0-0.0-2.0-1.0","","","","","","","","","","","","","","","","","","","","","730","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_3.00000_-0.08716.png","arrowup","","","","","","","MullerLyer_3.00000_-0.08716.png","A","arrowdown","MullerLyer","3.0000000000","-0.087160000","104390","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 4%; padding-top: 5%; padding-bottom: 32%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","1"
"","IG_FixationCross","","html-keyboard-response","76","105840","0.0-12.0-0.0-2.0-0.1","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 10%; padding-top: 3%; padding-bottom: 49%"">+</p>","null","","","","","","717","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","77","106286","0.0-12.0-0.0-2.0-1.1","","","","","","","","","","","","","","","","","","","","","446","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_3.00000_-0.4500.png","arrowup","","","","","","","MullerLyer_3.00000_-0.4500.png","A","arrowdown","MullerLyer","3.0000000000","-0.450000000","105840","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 10%; padding-top: 3%; padding-bottom: 49%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","2"
"","IG_FixationCross","","html-keyboard-response","78","107021","0.0-12.0-0.0-2.0-0.2","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 47%; padding-top: 45%; padding-bottom: 41%"">+</p>","null","","","","","","733","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","79","107600","0.0-12.0-0.0-2.0-1.2","","","","","","","","","","","","","","","","","","","","","578","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-21.000_-0.4500.png","arrowdown","","","","","","","MullerLyer_-21.000_-0.4500.png","A","arrowdown","MullerLyer","-21.00000000","-0.450000000","107021","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 47%; padding-top: 45%; padding-bottom: 41%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","3"
"","IG_FixationCross","","html-keyboard-response","80","108457","0.0-12.0-0.0-2.0-0.3","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 25%; padding-top: 14%; padding-bottom: 18%"">+</p>","null","","","","","","856","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","81","108865","0.0-12.0-0.0-2.0-1.3","","","","","","","","","","","","","","","","","","","","","407","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_9.00000_-0.18509.png","arrowdown","","","","","","","MullerLyer_9.00000_-0.18509.png","A","arrowdown","MullerLyer","9.0000000000","-0.185090000","108457","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 25%; padding-top: 14%; padding-bottom: 18%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","4"
"","IG_FixationCross","","html-keyboard-response","82","109512","0.0-12.0-0.0-2.0-0.4","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 31%; padding-top: 31%; padding-bottom: 17%"">+</p>","null","","","","","","645","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","83","110221","0.0-12.0-0.0-2.0-1.4","","","","","","","","","","","","","","","","","","","","","708","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_21.0000_-0.4500.png","arrowup","","","","","","","MullerLyer_21.0000_-0.4500.png","A","arrowdown","MullerLyer","21.000000000","-0.450000000","109512","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 31%; padding-top: 31%; padding-bottom: 17%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","5"
"","IG_FixationCross","","html-keyboard-response","84","111087","0.0-12.0-0.0-2.0-0.5","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 30%; padding-right: 0%; padding-top: 5%; padding-bottom: 38%"">+</p>","null","","","","","","865","","","","","","","","","","","","","",""
